2.906753507014028237e+00, 8.547547466489742174e-01, -1.068966202186716202e-01, 6.521721436080128997e-01, 2.022535945226109078e-01, 1.184389997255435922e+00, 5.017807356338891411e-01
3.006951903807615345e+00, 8.440773541017024817e-01, -1.061709487459142759e-01, 6.718838173290605509e-01, 1.912331760194147245e-01, 1.233773654244900042e+00, 4.837574187170473050e-01
3.107150300601202453e+00, 8.334893371057895406e-01, -1.051187053141876271e-01, 6.905028961365138329e-01, 1.804586246431238994e-01, 1.281302038684974720e+00, 4.647934004143791653e-01
3.207348697394789561e+00, 8.230215910200132656e-01, -1.037763728420592335e-01, 7.080578234885925859e-01, 1.700030365048784686e-01, 1.326894002994365218e+00, 4.451471158393409677e-01
3.307547094188376668e+00, 8.127013630022883461e-01, -1.021801536735034016e-01, 7.245835187372172692e-01, 1.599228568514208804e-01, 1.370493278109553348e+00, 4.250563071656721092e-01
3.407745490981963776e+00, 8.025523177197857461e-01, -1.003652464987619813e-01, 7.401197956393296140e-01, 1.502596375279453556e-01, 1.412066295366890989e+00, 4.047361058692335867e-01
3.507943887775550884e+00, 7.925946674133542702e-01, -9.836528332307684086e-02, 7.547099620864321512e-01, 1.410418801244554821e-01, 1.451599865593335315e+00, 3.843780750269560342e-01
3.608142284569138436e+00, 7.828453508492178026e-01, -9.621191425012957932e-02, 7.683996050255200716e-01, 1.322868764255757668e-01, 1.489098803831799378e+00, 3.641500554118800026e-01
3.708340681362725544e+00, 7.733182471384109080e-01, -9.393452378736363850e-02, 7.812355567791137156e-01, 1.240024793226057742e-01, 1.524583572315199032e+00, 3.441966578385202147e-01
3.808539078156312652e+00, 7.640244121554483625e-01, -9.156006031053699756e-02, 7.932650332788305780e-01, 1.161887569939696052e-01, 1.558087998848597833e+00, 3.246402520762682875e-01
3.908737474949899759e+00, 7.549723271645225608e-01, -8.911295981219469198e-02, 8.045349308726390536e-01, 1.088395001299046899e-01, 1.589657113418616818e+00, 3.055823165491610149e-01
4.008935871743487311e+00, 7.461681511293168922e-01, -8.661514568452313712e-02, 8.150912660624715089e-01, 1.019435659386474652e-01, 1.619345133092663813e+00, 2.871050303588025820e-01
4.109134268537074419e+00, 7.376159699463888941e-01, -8.408608767867491174e-02, 8.249787414726568180e-01, 9.548605362740281155e-02, 1.647213614332114773e+00, 2.692730078444914299e-01
4.209332665330661527e+00, 7.293180374413579248e-01, -8.154290502995244216e-02, 8.342404212493189641e-01, 8.944931422570033541e-02, 1.673329782779468866e+00, 2.521350944201908861e-01
4.309531062124248635e+00, 7.212750043689245549e-01, -7.900050079791194613e-02, 8.429174996845836265e-01, 8.381380336179847235e-02, 1.697765043319519940e+00, 2.357261597795735908e-01
4.409729458917835743e+00, 7.134861328502729583e-01, -7.647171656271112283e-02, 8.510491479236160783e-01, 7.855878931974541457e-02, 1.720593667607149158e+00, 2.200688401194942634e-01
4.509927855711423739e+00, 7.059494946680470173e-01, -7.396749861975962514e-02, 8.586724249647771368e-01, 7.366293080454448805e-02, 1.741891652102309562e+00, 2.051751944941555550e-01
4.610126252505010847e+00, 6.986621526332777998e-01, -7.149706864564224496e-02, 8.658222406608883093e-01, 6.910473970583895509e-02, 1.761735736740617897e+00, 1.910482517010575476e-01
4.710324649298597954e+00, 6.916203248597780906e-01, -6.906809342677136532e-02, 8.725313599659465513e-01, 6.486294411000248505e-02, 1.780202572480934053e+00, 1.776834332954486118e-01
4.810523046092185062e+00, 6.848195322518968453e-01, -6.668684963206046590e-02, 8.788304391705241692e-01, 6.091676614545295243e-02, 1.797368024907891604e+00, 1.650698456089415844e-01
4.910721442885772170e+00, 6.782547298540713143e-01, -6.435838077422648129e-02, 8.847480862796425205e-01, 5.724612818058382596e-02, 1.813306600646632738e+00, 1.531914392382330847e-01
5.010919839679359278e+00, 6.719204229473836332e-01, -6.208664445515998942e-02, 8.903109389780863303e-01, 5.383179960141065007e-02, 1.828090983412149928e+00, 1.420280386184919474e-01
5.111118236472946386e+00, 6.658107689296310916e-01, -5.987464875007565690e-02, 8.955437547840036094e-01, 5.065549500602501559e-02, 1.841791666934459393e+00, 1.315562472469246902e-01
5.211316633266533493e+00, 6.599196660992222574e-01, -5.772457717704876368e-02, 9.004695090073332464e-01, 4.769993325738464129e-02, 1.854476672664935988e+00, 1.217502361024452723e-01
5.311515030060120601e+00, 6.542408304950610987e-01, -5.563790214792173339e-02, 9.051094970078875646e-01, 4.494886549721525265e-02, 1.866211340991614565e+00, 1.125824240200272580e-01
5.411713426853707709e+00, 6.487678619375388811e-01, -5.361548712731327437e-02, 9.094834379966312277e-01, 4.238707898107187122e-02, 1.877058185604219664e+00, 1.040240593983532830e-01
5.511911823647294817e+00, 6.434943003805834172e-01, -5.165767796048553046e-02, 9.136095782536717280e-01, 4.000038246971916733e-02, 1.887076801601338616e+00, 9.604571279409117313e-02
5.612110220440881925e+00, 6.384136736301324611e-01, -4.976438398753120496e-02, 9.175047921600624212e-01, 3.777557791412375354e-02, 1.896323818884156909e+00, 8.861768980652515171e-02
5.712308617234469033e+00, 6.335195374172631899e-01, -4.793514965746563383e-02, 9.211846798705360939e-01, 3.570042230089534585e-02, 1.904852893306096862e+00, 8.171037327968504183e-02
5.812507014028057029e+00, 6.288055087398899401e-01, -4.616921740545516795e-02, 9.246636608032513527e-01, 3.376358277654122747e-02, 1.912714728926791397e+00, 7.529450332225617881e-02
5.912705410821644136e+00, 6.242652933094779977e-01, -4.446558257124189062e-02, 9.279550624023549243e-01, 3.195458753341863523e-02, 1.919957125540145304e+00, 6.934140302766511610e-02
6.012903807615231244e+00, 6.198927078616047748e-01, -4.282304112629851250e-02, 9.310712038504166399e-01, 3.026377440687626902e-02, 1.926625046402993480e+00, 6.382315711258290669e-02
6.113102204408818352e+00, 6.156816980135995099e-01, -4.124023094892149272e-02, 9.340234745802318272e-01, 2.868223869011499519e-02, 1.932760701780189549e+00, 5.871275001468711369e-02
6.213300601202405460e+00, 6.116263522803518926e-01, -3.971566734626975209e-02, 9.368224075675823936e-01, 2.720178130916351203e-02, 1.938403644543758686e+00, 5.398416932349452135e-02
6.313498997995992568e+00, 6.077209127916830544e-01, -3.824777347485545237e-02, 9.394777474856476074e-01, 2.581485820400502770e-02, 1.943590874619933961e+00, 4.961247977769663031e-02
6.413697394789579675e+00, 6.039597831919395476e-01, -3.683490625964705445e-02, 9.419985138741204800e-01, 2.451453152312377259e-02, 1.948356949571725671e+00, 4.557387245928905262e-02
6.513895791583166783e+00, 6.003375341449722624e-01, -3.547537835931504485e-02, 9.443930595270317863e-01, 2.329442304839383915e-02, 1.952734099040197568e+00, 4.184569325518219113e-02
6.614094188376753891e+00, 5.968489068154203547e-01, -3.416747667308003833e-02, 9.466691243372310494e-01, 2.214867011721138174e-02, 1.956752341149412100e+00, 3.840645414402269614e-02
6.714292585170340999e+00, 5.934888146501106077e-01, -3.290947783439493457e-02, 9.488338848561245209e-01, 2.107188419202834020e-02, 1.960439599312762793e+00, 3.523583040043177378e-02
6.814490981963928107e+00, 5.902523437411784091e-01, -3.169966108915611702e-02, 9.508939998376190195e-01, 2.005911213793446293e-02, 1.963821818166879618e+00, 3.231464638994014510e-02
6.914689378757515215e+00, 5.871347520149176047e-01, -3.053631891181140742e-02, 9.528556520377601258e-01, 1.910580020151413788e-02, 1.966923077608040860e+00, 2.962485225362732760e-02
7.014887775551102322e+00, 5.841314674570343701e-01, -2.941776567188684327e-02, 9.547245865382507635e-01, 1.820776063455631713e-02, 1.969765704119389449e+00, 2.714949344920194324e-02
7.115086172344690318e+00, 5.812380855555651094e-01, -2.834234462618140035e-02, 9.565061458545026651e-01, 1.736114087071407089e-02, 1.972370378759313647e+00, 2.487267482193403212e-02
7.215284569138277426e+00, 5.784503661168547417e-01, -2.730843347814000330e-02, 9.582053020783631858e-01, 1.656239513891618817e-02, 1.974756241335836604e+00, 2.277952062121758534e-02
7.315482965931864534e+00, 5.757642295873452998e-01, -2.631444871558431473e-02, 9.598266862931760235e-01, 1.580825838177988760e-02, 1.976940990422167310e+00, 2.085613165331427418e-02
7.415681362725451642e+00, 5.731757529941436946e-01, -2.535884891087324816e-02, 9.613746154851396941e-01, 1.509572233846776836e-02, 1.978940978977816512e+00, 1.908954056479512246e-02
7.515879759519038750e+00, 5.706811656001293809e-01, -2.444013714346070579e-02, 9.628531171606270478e-01, 1.442201364776065330e-02, 1.980771305430602647e+00, 1.746766608128081516e-02
7.616078156312625858e+00, 5.682768443544226056e-01, -2.355686268347897960e-02, 9.642659518646546912e-01, 1.378457382728727823e-02, 1.982445900149971019e+00, 1.597926687940355930e-02
7.716276553106212965e+00, 5.659593092061090402e-01, -2.270762205615953211e-02, 9.656166337813887335e-01, 1.318104098782784013e-02, 1.983977607303494040e+00, 1.461389564380377419e-02
7.816474949899800073e+00, 5.637252183379550807e-01, -2.189105959036811988e-02, 9.669084495836722803e-01, 1.260923314657829385e-02, 1.985378262138162153e+00, 1.336185375298903043e-02
7.916673346693387181e+00, 5.615713633672445582e-01, -2.110586754004685137e-02, 9.681444756852261024e-01, 1.206713300958438435e-02, 1.986658763767803038e+00, 1.221414694580305257e-02
8.016871743486973401e+00, 5.594946645526165385e-01, -2.035078585470435561e-02, 9.693275940365289056e-01, 1.155287410073566057e-02, 1.987829143579195934e+00, 1.116244224207957499e-02
8.117070140280560508e+00, 5.574921660387225364e-01, -1.962460166407297910e-02, 9.704605065934737151e-01, 1.106472812236865451e-02, 1.988898629393445194e+00, 1.019902632499915598e-02
8.217268537074147616e+00, 5.555610311644837429e-01, -1.892614853247310755e-02, 9.715457485767761137e-01, 1.060109344037965355e-02, 1.989875705537115014e+00, 9.316765537133221003e-03
8.317466933867734724e+00, 5.536985378555953075e-01, -1.825430553011781268e-02, 9.725857006297691232e-01, 1.016048459457775076e-02, 1.990768168990453280e+00, 8.509067595732819345e-03
8.417665330661321832e+00, 5.519020741175552081e-01, -1.760799616140421367e-02, 9.735825999726605007e-01, 9.741522742663013407e-03, 1.991583181788620927e+00, 7.769845094253933701e-03
8.517863727454908940e+00, 5.501691336418059741e-01, -1.698618718403155370e-02, 9.745385506425178201e-01, 9.342926953586194044e-03, 1.992327319856906476e+00, 7.093480825304775139e-03
8.618062124248496048e+00, 5.484973115344582428e-01, -1.638788734743782186e-02, 9.754555329001639574e-01, 8.963506273059746246e-03, 1.993006618463083468e+00, 6.474794934192427270e-03
8.718260521042083155e+00, 5.468843001744490007e-01, -1.581214607444652101e-02, 9.763354118777590740e-01, 8.602152490602985382e-03, 1.993626614469899305e+00, 5.909013891191994619e-03
8.818458917835670263e+00, 5.453278852057932280e-01, -1.525805210606669474e-02, 9.771799455340828278e-01, 8.257833543689762495e-03, 1.994192385568611892e+00, 5.391741253827025612e-03
8.918657314629257371e+00, 5.438259416667670099e-01, -1.472473212600633810e-02, 9.779907919783693560e-01, 7.929587500318031890e-03, 1.994708586670925543e+00, 4.918930177195439055e-03
9.018855711422846255e+00, 5.423764302573471641e-01, -1.421134937856682011e-02, 9.787695162179349539e-01, 7.616517066639802783e-03, 1.995179483631938977e+00, 4.486857620148015750e-03
9.119054108216433363e+00, 5.409773937449902093e-01, -1.371710229111840033e-02, 9.795175963797406737e-01, 7.317784571187484384e-03, 1.995608984471080261e+00, 4.092100187443773601e-03
9.219252505010020471e+00, 5.396269535078196400e-01, -1.324122311025571937e-02, 9.802364294514070986e-01, 7.032607381726030740e-03, 1.996000668251711962e+00, 3.731511542456769030e-03
9.319450901803607579e+00, 5.383233062134710201e-01, -1.278297655894849831e-02, 9.809273365829986879e-01, 6.760253714870632230e-03, 1.996357811773330937e+00, 3.402201321234909863e-03
9.419649298597194687e+00, 5.370647206311888189e-01, -1.234165852049038704e-02, 9.815915679870932387e-01, 6.500038802358810985e-03, 1.996683414223229480e+00, 3.101515476404959320e-03
9.519847695390781794e+00, 5.358495345742528837e-01, -1.191659475377259206e-02, 9.822303074712076532e-01, 6.251321381278892794e-03, 1.996980219927250388e+00, 2.827017978319871540e-03
9.620046092184368902e+00, 5.346761519694152032e-01, -1.150713964333290734e-02, 9.828446766335325879e-01, 6.013500478657758143e-03, 1.997250739331986713e+00, 2.576473800728000963e-03
9.720244488977956010e+00, 5.335430400497276349e-01, -1.111267498672869822e-02, 9.834357387501054815e-01, 5.786012463623529424e-03, 1.997497268343511712e+00, 2.347833118919008446e-03
9.820442885771543118e+00, 5.324487266669257757e-01, -1.073260882102698537e-02, 9.840045023789992795e-01, 5.568328342907867892e-03, 1.997721906140574655e+00, 2.139216649607118739e-03
9.920641282565130226e+00, 5.313917977193853837e-01, -1.036637428957731637e-02, 9.845519247047905820e-01, 5.359951277758523598e-03, 1.997926571573188204e+00, 1.948902063609067419e-03
1.002083967935871733e+01, 5.303708946915794975e-01, -1.001342854971241578e-02, 9.850789146444827171e-01, 5.160414302418866311e-03, 1.998113018250736506e+00, 1.775311404549717413e-03
1.012103807615230444e+01, 5.293847123009216560e-01, -9.673251721593603344e-03, 9.855863357341653197e-01, 4.969278226215259782e-03, 1.998282848417164637e+00, 1.616999449282792651e-03
1.022123647294589155e+01, 5.284319962478754018e-01, -9.345345878068265361e-03, 9.860750088139799141e-01, 4.786129702995152620e-03, 1.998437525704491957e+00, 1.472642948368359456e-03
1.032143486973947866e+01, 5.275115410652404524e-01, -9.029234075122816519e-03, 9.865457145274089124e-01, 4.610579453195284318e-03, 1.998578386849860999e+00, 1.341030687735160270e-03
1.042163326653306576e+01, 5.266221880625782115e-01, -8.724459422287902943e-03, 9.869991956495048901e-01, 4.442260625205789008e-03, 1.998706652455570110e+00, 1.221054315518251780e-03
1.052183166332665287e+01, 5.257628233618131253e-01, -8.430584192172374883e-03, 9.874361592573983604e-01, 4.280827283947158390e-03, 1.998823436866075998e+00, 1.111699880957193977e-03
1.062203006012023998e+01, 5.249323760201373146e-01, -8.147188968163536840e-03, 9.878572787552771794e-01, 4.125953015705963352e-03, 1.998929757230770043e+00, 1.012040035127600339e-03
1.072222845691382709e+01, 5.241298162364453894e-01, -7.873871829225009139e-03, 9.882631957649764542e-01, 3.977329639293622314e-03, 1.999026541816451230e+00, 9.212268461334383041e-04
1.082242685370741420e+01, 5.233541536376410397e-01, -7.610247570645664074e-03, 9.886545218923765699e-01, 3.834666014511935953e-03, 1.999114637628801372e+00, 8.384851841815513370e-04
1.092262525050100130e+01, 5.226044356412721248e-01, -7.355946959539312949e-03, 9.890318403789408741e-01, 3.697686939738124498e-03, 1.999194817397849100e+00, 7.631066346786569013e-04
1.102282364729458841e+01, 5.218797458910736653e-01, -7.110616023859759813e-03, 9.893957076469442891e-01, 3.566132131191638785e-03, 1.999267785978340761e+00, 6.944439001194827391e-04
1.112302204408817552e+01, 5.211792027621238166e-01, -6.873915373677394122e-03, 9.897466547462340225e-01, 3.439755277120586964e-03, 1.999334186212133213e+00, 6.319056540616726494e-04
1.122322044088176263e+01, 5.205019579324431378e-01, -6.645519553458335490e-03, 9.900851887097148474e-01, 3.318323160756852901e-03, 1.999394604296174327e+00, 5.749518129033755589e-04
1.132341883767534974e+01, 5.198471950179933687e-01, -6.425116424092251581e-03, 9.904117938241652208e-01, 3.201614846441149572e-03, 1.999449574696307019e+00, 5.230891934877496046e-04
1.142361723446893684e+01, 5.192141282681579373e-01, -6.212406573429493303e-03, 9.907269328224552751e-01, 3.089420923817910898e-03, 1.999499584644051975e+00, 4.758675267514019805e-04
1.152381563126252395e+01, 5.186020013189078792e-01, -6.007102754109144328e-03, 9.910310480027464397e-01, 2.981542805451489146e-03, 1.999545078250635655e+00, 4.328757997125445497e-04
1.162401402805611283e+01, 5.180100860009798636e-01, -5.808929347486060761e-03, 9.913245622798122492e-01, 2.877792073624075696e-03, 1.999586460269859645e+00, 3.937389000577452705e-04
1.172421242484969994e+01, 5.174376812005075932e-01, -5.617621852496169736e-03, 9.916078801732093329e-01, 2.777989872445014042e-03, 1.999624099538916289e+00, 3.581145394367535469e-04
1.182441082164328705e+01, 5.168841117696675314e-01, -5.432926398332709080e-03, 9.918813887366606519e-01, 2.681966341736882753e-03, 1.999658332123955606e+00, 3.256904333152966830e-04
1.192460921843687416e+01, 5.163487274850054876e-01, -5.254599279842984277e-03, 9.921454584326716564e-01, 2.589560089467232533e-03, 1.999689464195069766e+00, 2.961817168683853071e-04
1.202480761523046127e+01, 5.158309020512211740e-01, -5.082406514592768820e-03, 9.924004439560915047e-01, 2.500617699770466950e-03, 1.999717774653377411e+00, 2.693285779265246096e-04
1.212500601202404837e+01, 5.153300321482926494e-01, -4.916123420584392507e-03, 9.926466850100479355e-01, 2.414993273854733856e-03, 1.999743517531072046e+00, 2.448940894173984024e-04
1.222520440881763548e+01, 5.148455365199172684e-01, -4.755534213653899757e-03, 9.928845070374254789e-01, 2.332548001315559467e-03, 1.999766924183593586e+00, 2.226622250812260813e-04
1.232540280561122259e+01, 5.143768551013466750e-01, -4.600431623612279315e-03, 9.931142219108165525e-01, 2.253149759584648949e-03, 1.999788205291531673e+00, 2.024360434824033176e-04
1.242560120240480970e+01, 5.139234481847829716e-01, -4.450616528234639310e-03, 9.933361285836610488e-01, 2.176672739429958391e-03, 1.999807552688418699e+00, 1.840360264995818235e-04
1.252579959919839681e+01, 5.134847956205892405e-01, -4.305897604240043787e-03, 9.935505137050854030e-01, 2.102997094594267428e-03, 1.999825141029244913e+00, 1.672985595537945173e-04
1.262599799599198391e+01, 5.130603960526555207e-01, -4.166090994442745062e-03, 9.937576522007716129e-01, 2.032008613814494102e-03, 1.999841129313302934e+00, 1.520745418354173620e-04
1.272619639278557102e+01, 5.126497661863373967e-01, -4.031019990292397832e-03, 9.939578078220163704e-01, 1.963598413606685352e-03, 1.999855662273836154e+00, 1.382281157192950458e-04
1.282639478957915813e+01, 5.122524400874645112e-01, -3.900514729057030783e-03, 9.941512336649859227e-01, 1.897662650330366645e-03, 1.999868871645928525e+00, 1.256355054185334132e-04
1.292659318637274524e+01, 5.118679685109871480e-01, -3.774411904937307032e-03, 9.943381726620272865e-01, 1.834102250163928850e-03, 1.999880877323119144e+00, 1.141839557240135344e-04
1.302679158316633234e+01, 5.114959182578986407e-01, -3.652554493434583688e-03, 9.945188580467694273e-01, 1.772822655731108154e-03, 1.999891788412337057e+00, 1.037707624150615622e-04
1.312698997995991945e+01, 5.111358715591390878e-01, -3.534791488327578262e-03, 9.946935137946207872e-01, 1.713733588216243995e-03, 1.999901704195953478e+00, 9.430238660754128842e-05
1.322718837675350656e+01, 5.107874254852479146e-01, -3.420977650643793576e-03, 9.948623550401628490e-01, 1.656748823897157517e-03, 1.999910715009000528e+00, 8.569364593620219816e-05
1.332738677354709367e+01, 5.104501913805918889e-01, -3.310973269042056469e-03, 9.950255884728327338e-01, 1.601785984105715205e-03, 1.999918903038919504e+00, 7.786697604901830425e-05
1.342758517034068078e+01, 5.101237943210550352e-01, -3.204643931050858013e-03, 9.951834127121947926e-01, 1.548766337702730828e-03, 1.999926343054585054e+00, 7.075175642732675521e-05
1.352778356713426788e+01, 5.098078725941272982e-01, -3.101860304635146223e-03, 9.953360186640117790e-01, 1.497614615222505512e-03, 1.999933103070767437e+00, 6.428369504076942588e-05
1.362798196392785499e+01, 5.095020772003845400e-01, -3.002497929590245297e-03, 9.954835898582459208e-01, 1.448258833905565705e-03, 1.999939244953676143e+00, 5.840426680004159171e-05
1.372818036072144210e+01, 5.092060713753970846e-01, -2.906437018286648234e-03, 9.956263027700424928e-01, 1.400630132896944248e-03, 1.999944824972734514e+00, 5.306020119094974086e-05
1.382837875751502921e+01, 5.089195301311546515e-01, -2.813562265313562707e-03, 9.957643271246825467e-01, 1.354662617940248850e-03, 1.999949894303305165e+00, 4.820301485860769728e-05
1.392857715430861631e+01, 5.086421398161365959e-01, -2.723762665591490575e-03, 9.958978261874238402e-01, 1.310293214947435853e-03, 1.999954499484668302e+00, 4.378858526532469710e-05
1.402877555110220342e+01, 5.083735976932000078e-01, -2.636931340546239556e-03, 9.960269570390899441e-01, 1.267461531868660334e-03, 1.999958682837189361e+00, 3.977676187235505993e-05
1.412897394789579231e+01, 5.081136115344965232e-01, -2.552965371956972956e-03, 9.961518708382119947e-01, 1.226109728328785920e-03, 1.999962482842271960e+00, 3.613101159506197738e-05
1.422917234468937941e+01, 5.078618992326695558e-01, -2.471765643110741643e-03, 9.962727130704772671e-01, 1.186182392535176273e-03, 1.999965934488376451e+00, 3.281809555664143990e-05
1.432937074148296652e+01, 5.076181884276148581e-01, -2.393236686914432428e-03, 9.963896237861880056e-01, 1.147626424996488637e-03, 1.999969069586103432e+00, 2.980777441802824054e-05
1.442956913827655363e+01, 5.073822161481262860e-01, -2.317286540632886981e-03, 9.965027378263938695e-01, 1.110390928624714179e-03, 1.999971917055078929e+00, 2.707253979381442835e-05
1.452976753507014074e+01, 5.071537284677772872e-01, -2.243826606938464311e-03, 9.966121850383138359e-01, 1.074427104823004421e-03, 1.999974503185139252e+00, 2.458736947666079759e-05
1.462996593186372785e+01, 5.069324801744218290e-01, -2.172771520973457941e-03, 9.967180904806325348e-01, 1.039688155189039120e-03, 1.999976851874093464e+00, 2.232950438757172031e-05
1.473016432865731495e+01, 5.067182344527254578e-01, -2.104039023141820314e-03, 9.968205746192125849e-01, 1.006129188489357507e-03, 1.999978984844145602e+00, 2.027824534861956209e-05
1.483036272545090206e+01, 5.065107625791673840e-01, -2.037549837360890306e-03, 9.969197535137381827e-01, 9.737071325840778108e-04, 1.999980921838874215e+00, 1.841476793833397643e-05
1.493056112224448917e+01, 5.063098436289780180e-01, -1.973227554517438618e-03, 9.970157389957673422e-01, 9.423806510024885022e-04, 1.999982680802499413e+00, 1.672195384002545885e-05
1.503075951903807628e+01, 5.061152641945043662e-01, -1.910998520885244566e-03, 9.971086388386478649e-01, 9.121100638910104768e-04, 1.999984278043015262e+00, 1.518423723106429518e-05
1.513095791583166339e+01, 5.059268181145160082e-01, -1.850791731273462208e-03, 9.971985569197200361e-01, 8.828572730732286555e-04, 1.999985728380629491e+00, 1.378746488676058436e-05
1.523115631262525049e+01, 5.057443062139901357e-01, -1.792538726686902263e-03, 9.972855933752058366e-01, 8.545856909788566427e-04, 1.999987045282822340e+00, 1.251876878768851821e-05
1.533135470941883760e+01, 5.055675360539336749e-01, -1.736173496289904281e-03, 9.973698447481617047e-01, 8.272601732152911952e-04, 1.999988240987219390e+00, 1.136645012479209720e-05
1.543155310621242471e+01, 5.053963216908206046e-01, -1.681632383476171569e-03, 9.974514041298490064e-01, 8.008469545692133021e-04, 1.999989326613370588e+00, 1.031987369302826320e-05
